chrom,start,end,chromatin_state
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
chr12,10507908,112103257,.
